amount,amount_to_average_ratio,new_recipient,recipient_transaction_count,transaction_velocity,hour_of_day,day_of_week,historical_average,historical_std,recent_suspicious_call,recent_suspicious_message,device_changed,location_anomaly,voice_risk,message_risk,scenario_type,is_fraud
10257.78,0.85,0,21,0.0426,22,1,12000.0,4800.0,0,0,0,0,1,9,NORMAL,0
4029.16,0.81,0,38,0.0438,12,2,5000.0,2000.0,0,0,0,0,1,13,NORMAL,0
12590.81,1.05,0,27,0.2181,11,3,12000.0,4800.0,0,0,0,0,1,6,NORMAL,0
41649.11,3.47,0,1,0.5253,19,6,12000.0,4800.0,1,1,1,0,56,76,SUSPICIOUS,1
5557.99,0.46,0,7,0.0993,13,6,12000.0,4800.0,0,0,0,0,14,8,NORMAL,0
24227.42,3.03,1,0,0.2565,4,3,8000.0,3200.0,1,0,0,0,54,14,SUSPICIOUS,0
12698.25,1.06,0,11,0.2174,15,3,12000.0,4800.0,0,0,0,0,9,7,NORMAL,0
5576.34,0.7,0,29,0.0806,7,0,8000.0,3200.0,0,0,0,0,5,7,NORMAL,0
3234.52,0.65,0,41,0.1136,11,3,5000.0,2000.0,0,0,0,0,9,13,NORMAL,0
3057.63,1.02,0,39,0.1449,10,1,3000.0,1200.0,0,0,0,0,3,2,NORMAL,0
2898.61,0.58,0,7,0.2349,20,2,5000.0,2000.0,0,0,0,0,2,9,NORMAL,0
1583.83,1.06,1,0,0.1485,17,2,1500.0,600.0,0,0,0,0,8,1,NORMAL,0
27628.85,3.45,0,2,0.4143,19,4,8000.0,3200.0,0,0,1,0,47,12,SUSPICIOUS,0
16263.03,10.84,1,0,0.7194,14,5,1500.0,600.0,1,1,1,0,92,75,EXTREME,1
10251.66,0.85,0,8,0.1741,19,6,12000.0,4800.0,0,0,0,0,13,2,NORMAL,0
14505.2,1.21,0,45,0.0593,21,5,12000.0,4800.0,0,0,1,0,8,3,NORMAL,0
6076.02,1.22,0,14,0.2033,11,3,5000.0,2000.0,0,0,0,0,0,13,NORMAL,0
4694.95,0.59,0,32,0.0417,7,0,8000.0,3200.0,0,0,0,0,1,2,NORMAL,0
984.86,0.33,0,29,0.0471,7,2,3000.0,1200.0,0,0,0,0,5,9,NORMAL,0
2130.26,0.71,0,25,0.234,7,1,3000.0,1200.0,0,0,0,0,5,2,NORMAL,0
42873.79,5.36,1,0,0.6682,1,6,8000.0,3200.0,1,1,1,0,83,77,EXTREME,1
4024.83,0.8,0,42,0.2403,11,6,5000.0,2000.0,0,0,0,0,15,1,NORMAL,0
6712.75,0.84,1,0,0.2059,11,1,8000.0,3200.0,0,0,0,0,6,6,NORMAL,0
13161.96,1.1,1,0,0.1164,7,6,12000.0,4800.0,0,0,0,1,15,3,NORMAL,0
4002.95,0.8,0,22,0.169,17,4,5000.0,2000.0,0,0,0,0,15,1,NORMAL,0
2360.07,0.79,0,43,0.2462,15,0,3000.0,1200.0,0,0,0,0,4,11,NORMAL,0
7525.26,0.94,1,0,0.1993,16,0,8000.0,3200.0,0,0,0,0,7,7,NORMAL,0
5866.78,1.17,0,6,0.1158,8,6,5000.0,2000.0,0,0,0,0,5,14,NORMAL,0
8719.46,1.09,0,43,0.1808,9,4,8000.0,3200.0,0,0,0,0,8,10,NORMAL,0
1112.27,0.74,0,29,0.0853,19,6,1500.0,600.0,0,0,0,0,6,6,NORMAL,0
15545.89,5.18,0,2,0.3061,14,0,3000.0,1200.0,1,1,0,1,75,71,SUSPICIOUS,1
5819.62,0.73,1,0,0.1082,10,6,8000.0,3200.0,0,0,0,0,11,5,NORMAL,0
8616.18,1.08,0,35,0.0982,16,3,8000.0,3200.0,0,0,0,1,2,5,NORMAL,0
7883.93,5.26,1,0,0.5749,0,6,1500.0,600.0,0,0,1,1,6,47,SUSPICIOUS,1
8350.84,5.57,1,0,0.3441,1,6,1500.0,600.0,1,1,0,0,75,80,SUSPICIOUS,1
2663.89,0.89,1,0,0.0578,11,3,3000.0,1200.0,0,0,0,0,13,8,NORMAL,0
15075.95,3.02,1,0,0.2982,0,5,5000.0,2000.0,0,0,1,0,42,47,SUSPICIOUS,1
50382.14,6.3,1,0,0.7227,19,5,8000.0,3200.0,1,1,1,0,93,85,EXTREME,1
1017.73,0.68,0,23,0.1297,20,3,1500.0,600.0,0,0,0,0,2,10,NORMAL,0
5505.44,0.46,0,9,0.1044,10,1,12000.0,4800.0,0,0,0,0,4,14,NORMAL,0
5207.05,1.04,0,7,0.1703,18,4,5000.0,2000.0,0,0,0,0,14,1,NORMAL,0
4220.16,0.84,0,27,0.1385,19,2,5000.0,2000.0,0,0,0,0,5,6,NORMAL,0
7975.29,0.66,1,0,0.1902,19,3,12000.0,4800.0,0,0,0,0,15,15,NORMAL,0
12384.47,4.13,0,1,0.2189,1,2,3000.0,1200.0,0,1,0,0,43,64,SUSPICIOUS,1
3590.69,0.72,0,14,0.1213,9,6,5000.0,2000.0,0,0,0,0,0,10,NORMAL,0
1063.13,0.71,0,23,0.1909,10,3,1500.0,600.0,0,0,0,0,7,9,NORMAL,0
5678.31,1.14,0,14,0.2021,12,6,5000.0,2000.0,0,0,0,0,5,13,NORMAL,0
3771.91,1.26,0,23,0.0544,20,0,3000.0,1200.0,0,0,0,0,10,0,NORMAL,0
1920.66,0.38,1,0,0.2372,14,4,5000.0,2000.0,0,0,0,0,10,9,NORMAL,0
35897.75,2.99,1,0,0.5459,0,6,12000.0,4800.0,0,0,0,1,9,4,SUSPICIOUS,0
1264.26,0.84,1,0,0.0655,15,1,1500.0,600.0,0,0,0,0,3,1,NORMAL,0
31364.13,2.61,1,0,0.3298,23,4,12000.0,4800.0,0,0,1,0,38,17,SUSPICIOUS,0
17975.98,3.6,0,3,0.4953,3,5,5000.0,2000.0,1,0,1,0,62,41,SUSPICIOUS,1
4241.65,0.85,0,7,0.1197,19,2,5000.0,2000.0,0,0,0,0,14,6,NORMAL,0
3101.68,1.03,0,20,0.1667,14,4,3000.0,1200.0,0,0,1,1,5,11,NORMAL,0
765.82,0.51,0,21,0.1259,20,5,1500.0,600.0,0,0,0,0,14,2,NORMAL,0
6060.57,0.76,0,39,0.1235,12,6,8000.0,3200.0,0,0,0,0,1,13,NORMAL,0
1196.92,0.8,0,6,0.1277,11,3,1500.0,600.0,0,0,0,0,4,5,NORMAL,0
3579.57,0.72,0,41,0.1481,9,5,5000.0,2000.0,0,0,0,0,11,0,NORMAL,0
39731.96,4.97,1,0,0.5647,3,0,8000.0,3200.0,1,1,0,0,51,50,SUSPICIOUS,1
6925.82,0.87,0,22,0.2445,19,4,8000.0,3200.0,0,0,0,0,8,13,NORMAL,0
13961.79,2.79,1,0,0.4084,0,1,5000.0,2000.0,1,0,0,1,55,2,SUSPICIOUS,1
16142.09,5.38,1,0,0.2401,23,4,3000.0,1200.0,1,0,0,0,70,41,SUSPICIOUS,1
3832.71,0.77,0,5,0.2285,11,5,5000.0,2000.0,0,0,0,0,15,0,NORMAL,0
105291.17,8.77,1,0,0.6947,22,3,12000.0,4800.0,1,1,0,1,95,81,EXTREME,1
38931.0,7.79,1,0,1.1912,4,1,5000.0,2000.0,1,1,1,1,82,82,EXTREME,1
2092.31,0.7,0,44,0.0879,12,6,3000.0,1200.0,0,0,0,0,7,10,NORMAL,0
4219.97,0.84,0,5,0.2213,9,0,5000.0,2000.0,0,0,0,1,14,15,NORMAL,0
3635.39,0.73,0,3,0.1465,22,6,5000.0,2000.0,0,0,0,0,7,11,NORMAL,0
3596.67,1.2,0,42,0.1019,10,3,3000.0,1200.0,0,0,0,0,15,4,NORMAL,0
1295.53,0.86,0,41,0.0965,17,1,1500.0,600.0,0,0,0,0,11,14,NORMAL,0
28465.62,5.69,1,0,0.3777,0,2,5000.0,2000.0,0,1,0,0,45,56,SUSPICIOUS,1
8394.02,0.7,0,39,0.2003,17,3,12000.0,4800.0,0,0,0,0,13,0,NORMAL,0
850.27,0.57,0,34,0.1169,9,4,1500.0,600.0,0,0,0,0,9,12,NORMAL,0
1753.41,1.17,0,11,0.194,19,6,1500.0,600.0,0,0,0,0,2,8,NORMAL,0
5193.18,0.65,0,38,0.2484,12,2,8000.0,3200.0,0,0,0,0,12,11,NORMAL,0
7807.27,0.98,0,7,0.1438,10,6,8000.0,3200.0,0,0,0,0,12,15,NORMAL,0
4432.79,0.89,0,16,0.0609,21,6,5000.0,2000.0,0,0,0,0,2,11,NORMAL,0
8106.66,5.4,1,0,0.4436,0,1,1500.0,600.0,0,1,0,0,19,68,SUSPICIOUS,1
4989.11,1.0,0,41,0.2268,18,5,5000.0,2000.0,0,0,0,0,13,2,NORMAL,0
8446.5,1.06,0,7,0.1784,20,6,8000.0,3200.0,0,0,0,1,0,4,NORMAL,0
4943.42,0.99,0,32,0.1582,18,5,5000.0,2000.0,0,0,0,0,6,4,NORMAL,0
6281.06,0.79,0,20,0.1997,11,0,8000.0,3200.0,0,0,0,0,4,11,NORMAL,0
11559.9,3.85,1,0,0.2086,1,3,3000.0,1200.0,1,1,0,0,70,73,SUSPICIOUS,1
1425.88,0.48,0,36,0.1717,19,3,3000.0,1200.0,0,0,0,0,4,8,NORMAL,0
6897.43,0.86,0,21,0.1906,11,1,8000.0,3200.0,0,0,0,0,2,5,NORMAL,0
9083.79,1.14,0,5,0.1704,18,5,8000.0,3200.0,0,0,0,0,11,15,NORMAL,0
12840.74,4.28,1,0,0.361,1,3,3000.0,1200.0,1,1,0,0,71,76,SUSPICIOUS,1
2115.38,0.71,0,13,0.1037,11,1,3000.0,1200.0,0,0,0,0,13,6,NORMAL,0
2740.44,0.91,0,45,0.1626,14,5,3000.0,1200.0,0,0,0,0,4,0,NORMAL,0
1474.74,0.98,0,15,0.219,16,3,1500.0,600.0,0,0,0,0,9,8,NORMAL,0
67414.07,8.43,1,0,1.1717,19,1,8000.0,3200.0,1,1,1,0,98,95,EXTREME,1
23374.13,2.92,1,0,0.5638,4,6,8000.0,3200.0,0,0,0,0,41,9,SUSPICIOUS,0
4242.62,0.85,0,15,0.0954,12,1,5000.0,2000.0,0,0,0,0,6,6,NORMAL,0
15000.0,10.0,1,0,0.8567,8,5,1500.0,600.0,1,1,1,1,85,82,EXTREME,1
9927.92,1.24,0,7,0.2057,15,2,8000.0,3200.0,0,0,0,0,14,7,NORMAL,0
5139.53,0.64,0,37,0.2247,18,3,8000.0,3200.0,0,0,0,0,1,13,NORMAL,0
1448.34,0.97,1,0,0.1353,18,1,1500.0,600.0,0,0,0,0,1,3,NORMAL,0
1667.58,1.11,0,24,0.1468,13,6,1500.0,600.0,0,0,0,0,4,1,NORMAL,0
2735.47,0.91,0,31,0.057,12,2,3000.0,1200.0,0,0,0,0,8,4,NORMAL,0
3121.07,1.04,0,42,0.1707,21,4,3000.0,1200.0,0,0,1,0,2,12,NORMAL,0
1683.38,0.56,0,3,0.1163,19,1,3000.0,1200.0,0,0,0,0,1,5,NORMAL,0
1037.32,0.21,0,39,0.1624,7,0,5000.0,2000.0,0,0,0,0,0,10,NORMAL,0
39232.21,4.9,0,2,0.4142,0,3,8000.0,3200.0,1,0,1,0,55,18,SUSPICIOUS,1
5017.9,0.63,0,12,0.2123,8,1,8000.0,3200.0,0,0,0,0,15,15,NORMAL,0
14881.66,1.24,0,32,0.2198,22,5,12000.0,4800.0,0,0,0,0,13,14,NORMAL,0
54438.73,6.8,1,0,0.6941,14,0,8000.0,3200.0,1,1,0,0,89,86,EXTREME,1
15000.0,10.0,1,0,0.7397,4,5,1500.0,600.0,1,1,1,0,87,84,EXTREME,1
29431.74,9.81,1,0,0.7247,13,1,3000.0,1200.0,1,1,0,1,92,90,EXTREME,1
21021.2,7.01,1,0,0.5516,3,0,3000.0,1200.0,1,1,0,0,100,83,EXTREME,1
27033.24,5.41,1,0,0.4632,4,5,5000.0,2000.0,0,0,0,0,11,20,SUSPICIOUS,1
2792.0,0.93,0,42,0.1302,16,3,3000.0,1200.0,0,0,0,0,7,3,NORMAL,0
3379.19,1.13,0,8,0.1225,18,6,3000.0,1200.0,0,0,0,0,13,11,NORMAL,0
4168.99,0.83,0,4,0.1624,13,0,5000.0,2000.0,0,0,0,0,3,7,NORMAL,0
46431.06,5.8,1,0,0.4322,3,0,8000.0,3200.0,0,1,1,0,1,58,SUSPICIOUS,1
7210.37,0.9,0,8,0.1362,21,0,8000.0,3200.0,0,0,0,0,8,10,NORMAL,0
8846.29,0.74,0,13,0.0941,15,6,12000.0,4800.0,0,0,0,1,12,1,NORMAL,0
2437.51,0.81,1,0,0.1506,12,0,3000.0,1200.0,0,0,0,1,6,6,NORMAL,0
5405.12,1.08,0,19,0.2364,14,2,5000.0,2000.0,0,0,0,0,3,15,NORMAL,0
9805.4,1.23,0,38,0.0763,21,0,8000.0,3200.0,0,0,0,0,7,5,NORMAL,0
12223.4,1.02,0,9,0.2163,18,3,12000.0,4800.0,0,0,0,0,2,7,NORMAL,0
3988.34,2.66,0,3,0.4125,2,6,1500.0,600.0,1,0,1,1,70,4,SUSPICIOUS,1
5013.84,0.63,0,24,0.21,20,3,8000.0,3200.0,0,0,0,0,13,9,NORMAL,0
8152.38,0.68,1,0,0.1823,12,3,12000.0,4800.0,0,0,0,0,13,0,NORMAL,0
38877.09,3.24,0,2,0.2237,3,1,12000.0,4800.0,0,0,1,0,2,41,SUSPICIOUS,0
3604.04,0.72,0,17,0.0638,21,0,5000.0,2000.0,0,0,0,0,3,8,NORMAL,0
11216.5,1.4,0,38,0.2179,12,4,8000.0,3200.0,0,0,0,0,3,1,NORMAL,0
2015.08,0.67,1,0,0.2239,12,3,3000.0,1200.0,0,0,0,0,6,1,NORMAL,0
6212.16,1.24,0,11,0.1592,8,1,5000.0,2000.0,0,0,0,0,9,3,NORMAL,0
5242.79,0.44,0,29,0.0931,21,1,12000.0,4800.0,0,0,0,0,1,10,NORMAL,0
16513.26,3.3,0,3,0.327,1,4,5000.0,2000.0,1,1,0,0,53,75,SUSPICIOUS,1
937.2,0.62,0,4,0.0616,8,6,1500.0,600.0,0,0,0,0,7,1,NORMAL,0
9242.71,0.77,0,38,0.0516,14,3,12000.0,4800.0,0,0,1,0,6,14,NORMAL,0
5460.9,0.68,0,7,0.1303,11,1,8000.0,3200.0,0,0,0,0,10,7,NORMAL,0
1399.36,0.47,0,38,0.2324,22,2,3000.0,1200.0,0,0,0,0,0,0,NORMAL,0
1343.05,0.9,0,23,0.2444,12,2,1500.0,600.0,0,0,0,0,9,10,NORMAL,0
2034.97,0.41,0,40,0.2229,22,1,5000.0,2000.0,0,0,0,0,14,0,NORMAL,0
7148.74,0.89,0,18,0.0558,21,2,8000.0,3200.0,0,0,0,0,12,4,NORMAL,0
5826.87,1.17,0,17,0.1042,9,2,5000.0,2000.0,0,0,0,0,4,12,NORMAL,0
111484.48,9.29,1,0,0.4822,2,5,12000.0,4800.0,1,1,1,1,80,80,EXTREME,1
56933.43,4.74,0,2,0.4193,4,6,12000.0,4800.0,1,1,0,1,55,72,SUSPICIOUS,1
44331.28,5.54,1,0,0.5038,9,1,8000.0,3200.0,1,1,0,0,92,81,EXTREME,1
730.3,0.49,1,0,0.1174,11,3,1500.0,600.0,0,0,0,0,5,4,NORMAL,0
3241.03,0.65,0,40,0.2181,12,6,5000.0,2000.0,0,0,0,0,2,7,NORMAL,0
91616.0,7.63,1,0,0.9474,15,0,12000.0,4800.0,1,1,1,1,84,77,EXTREME,1
3817.93,0.76,0,15,0.2035,12,1,5000.0,2000.0,0,0,0,0,0,8,NORMAL,0
12515.55,1.04,0,25,0.1356,12,3,12000.0,4800.0,0,0,0,0,3,13,NORMAL,0
64354.94,5.36,1,0,0.5034,18,4,12000.0,4800.0,1,1,0,1,96,79,EXTREME,1
6374.27,4.25,1,0,0.502,23,3,1500.0,600.0,0,0,1,0,42,2,SUSPICIOUS,1
15000.0,10.0,1,0,0.4187,0,2,1500.0,600.0,1,1,0,0,96,76,EXTREME,1
5199.64,3.47,1,0,0.4621,4,0,1500.0,600.0,1,1,1,1,57,73,SUSPICIOUS,1
8665.68,1.08,0,40,0.1785,7,3,8000.0,3200.0,0,0,0,0,12,13,NORMAL,0
6944.72,0.87,0,31,0.1935,13,1,8000.0,3200.0,0,0,0,0,15,3,NORMAL,0
3073.56,1.02,0,7,0.1535,21,1,3000.0,1200.0,0,0,0,0,4,10,NORMAL,0
806.85,0.16,0,3,0.1302,8,3,5000.0,2000.0,0,0,0,0,13,8,NORMAL,0
31045.3,2.59,1,0,0.389,1,4,12000.0,4800.0,0,0,1,1,9,15,SUSPICIOUS,0
5849.19,1.17,0,13,0.0657,17,5,5000.0,2000.0,0,0,0,0,9,15,NORMAL,0
9002.02,0.75,0,14,0.1182,16,4,12000.0,4800.0,0,0,0,0,13,2,NORMAL,0
18237.02,3.65,1,0,0.5402,2,0,5000.0,2000.0,0,0,0,0,12,48,SUSPICIOUS,1
5187.34,0.65,0,9,0.2347,20,1,8000.0,3200.0,0,0,0,0,10,7,NORMAL,0
15000.0,10.0,1,0,0.4459,7,1,1500.0,600.0,1,1,0,1,100,76,EXTREME,1
5198.45,1.04,0,28,0.1735,10,0,5000.0,2000.0,0,0,0,0,14,9,NORMAL,0
26728.17,8.91,1,0,0.8981,4,0,3000.0,1200.0,1,1,0,0,93,73,EXTREME,1
1040.52,0.21,0,44,0.1857,19,2,5000.0,2000.0,0,0,0,0,15,5,NORMAL,0
3960.35,0.5,0,33,0.1407,17,0,8000.0,3200.0,0,0,0,0,14,3,NORMAL,0
2152.06,0.72,0,43,0.1904,16,6,3000.0,1200.0,0,0,0,0,7,5,NORMAL,0
10036.98,0.84,0,12,0.1431,18,5,12000.0,4800.0,0,0,0,0,11,10,NORMAL,0
1376.84,0.92,0,5,0.1632,20,0,1500.0,600.0,0,0,0,0,15,1,NORMAL,0
29285.15,5.86,0,2,0.212,4,6,5000.0,2000.0,1,0,0,0,66,41,SUSPICIOUS,1
55730.51,11.15,1,0,0.5744,0,0,5000.0,2000.0,1,1,0,1,86,76,EXTREME,1
13227.88,1.1,1,0,0.1822,16,6,12000.0,4800.0,0,0,0,0,2,2,NORMAL,0
18811.49,6.27,1,0,0.4162,22,1,3000.0,1200.0,1,1,1,1,88,83,EXTREME,1
3772.42,0.75,0,35,0.2117,8,5,5000.0,2000.0,0,0,0,0,8,2,NORMAL,0
2700.39,0.54,1,0,0.1592,11,2,5000.0,2000.0,0,0,0,0,8,2,NORMAL,0
5961.39,3.97,1,0,0.3726,19,3,1500.0,600.0,0,0,0,0,5,15,SUSPICIOUS,1
3312.48,1.1,0,20,0.2315,13,2,3000.0,1200.0,0,0,0,0,13,3,NORMAL,0
948.46,0.63,0,16,0.1761,21,5,1500.0,600.0,0,0,0,0,2,3,NORMAL,0
12687.82,1.06,0,37,0.0909,12,3,12000.0,4800.0,0,0,0,0,15,13,NORMAL,0
8107.63,2.7,1,0,0.2776,1,3,3000.0,1200.0,0,0,0,0,4,40,SUSPICIOUS,0
7109.7,0.89,0,17,0.2314,22,5,8000.0,3200.0,0,0,0,0,11,5,NORMAL,0
2502.28,0.83,0,39,0.1126,21,2,3000.0,1200.0,0,0,0,0,0,10,NORMAL,0
21662.4,2.71,1,0,0.5064,1,4,8000.0,3200.0,0,1,0,0,20,73,SUSPICIOUS,1
3167.74,0.63,0,18,0.2156,15,3,5000.0,2000.0,0,0,0,0,14,15,NORMAL,0
923.18,0.62,0,8,0.1639,16,1,1500.0,600.0,0,0,1,0,0,5,NORMAL,0
7514.33,0.94,0,9,0.212,10,6,8000.0,3200.0,0,0,1,0,3,13,NORMAL,0
1878.04,0.63,0,38,0.1319,17,1,3000.0,1200.0,0,0,0,0,10,6,NORMAL,0
17544.24,5.85,1,0,0.42,23,4,3000.0,1200.0,0,0,0,0,40,7,SUSPICIOUS,1
84055.09,10.51,1,0,0.6914,3,4,8000.0,3200.0,1,1,0,0,89,89,EXTREME,1
11013.1,0.92,0,20,0.174,10,6,12000.0,4800.0,0,0,0,0,3,10,NORMAL,0
11119.86,0.93,1,0,0.1921,19,2,12000.0,4800.0,0,0,0,0,14,6,NORMAL,0
20549.24,2.57,1,0,0.4817,2,4,8000.0,3200.0,1,1,1,1,66,77,SUSPICIOUS,1
1330.67,0.89,0,23,0.2274,20,1,1500.0,600.0,0,0,0,0,7,2,NORMAL,0
8408.82,1.05,0,3,0.1904,22,5,8000.0,3200.0,0,0,0,0,5,1,NORMAL,0
13452.65,1.12,0,6,0.1807,16,3,12000.0,4800.0,0,0,0,0,9,6,NORMAL,0
2041.38,0.68,0,20,0.141,14,4,3000.0,1200.0,0,0,0,0,13,0,NORMAL,0
6476.84,4.32,1,0,0.3841,0,6,1500.0,600.0,1,0,1,0,63,16,SUSPICIOUS,1
1528.94,1.02,1,0,0.1827,17,0,1500.0,600.0,0,0,0,0,13,14,NORMAL,0
10581.56,3.53,1,0,0.5751,0,1,3000.0,1200.0,0,0,0,0,40,45,SUSPICIOUS,1
1702.24,1.13,0,2,0.2206,11,4,1500.0,600.0,0,0,0,0,5,13,NORMAL,0
45059.32,5.63,1,0,0.2046,4,0,8000.0,3200.0,1,0,0,0,70,14,SUSPICIOUS,1
38251.48,4.78,1,0,0.4062,10,4,8000.0,3200.0,1,1,1,0,99,72,EXTREME,1
4894.06,0.61,0,10,0.1447,8,2,8000.0,3200.0,0,0,0,0,14,13,NORMAL,0
2996.1,1.0,1,0,0.0966,13,3,3000.0,1200.0,0,0,0,0,9,12,NORMAL,0
5981.35,3.99,1,0,0.5098,4,0,1500.0,600.0,0,0,1,0,35,9,SUSPICIOUS,1
4366.1,1.46,0,26,0.1628,11,0,3000.0,1200.0,0,0,0,0,10,4,NORMAL,0
4183.49,0.52,0,21,0.1809,20,1,8000.0,3200.0,0,0,0,0,5,0,NORMAL,0
29188.39,5.84,1,0,1.0841,21,6,5000.0,2000.0,1,1,1,0,98,80,EXTREME,1
1333.37,0.89,0,26,0.2452,8,2,1500.0,600.0,0,0,0,0,0,11,NORMAL,0
2394.68,0.8,0,34,0.095,18,2,3000.0,1200.0,0,0,0,0,3,4,NORMAL,0
5908.74,1.18,0,39,0.152,22,1,5000.0,2000.0,0,0,0,0,0,5,NORMAL,0
7330.13,0.61,0,14,0.1157,10,0,12000.0,4800.0,0,0,0,0,7,1,NORMAL,0
9132.97,0.76,0,16,0.0759,18,2,12000.0,4800.0,0,0,0,0,5,13,NORMAL,0
3867.58,0.77,0,41,0.2084,16,3,5000.0,2000.0,0,0,0,0,12,13,NORMAL,0
1893.2,0.38,0,35,0.1097,14,2,5000.0,2000.0,0,0,0,0,14,1,NORMAL,0
18130.73,6.04,1,0,0.9159,14,6,3000.0,1200.0,1,1,1,1,99,79,EXTREME,1
1288.04,0.86,0,4,0.0903,9,6,1500.0,600.0,0,0,0,0,11,5,NORMAL,0
5648.18,1.13,0,11,0.2047,21,0,5000.0,2000.0,0,0,0,0,11,5,NORMAL,0
2623.56,0.87,0,26,0.2375,22,0,3000.0,1200.0,0,0,0,0,0,9,NORMAL,0
139295.15,11.61,1,0,1.0615,5,6,12000.0,4800.0,1,1,1,1,81,84,EXTREME,1
15965.03,5.32,1,0,0.515,2,1,3000.0,1200.0,1,0,0,0,71,14,SUSPICIOUS,1
8857.7,1.11,0,32,0.0492,19,3,8000.0,3200.0,0,0,0,0,11,2,NORMAL,0
6547.5,0.55,0,24,0.1701,22,3,12000.0,4800.0,0,0,0,0,11,11,NORMAL,0
6857.0,4.57,1,0,0.4833,4,5,1500.0,600.0,0,1,0,0,15,70,SUSPICIOUS,1
2635.24,0.53,1,0,0.0682,15,0,5000.0,2000.0,0,0,0,0,3,9,NORMAL,0
9084.16,0.76,0,30,0.0463,12,5,12000.0,4800.0,0,0,0,0,1,13,NORMAL,0
140906.24,11.74,1,0,0.7244,6,3,12000.0,4800.0,1,1,0,1,93,75,EXTREME,1
15000.0,10.0,1,0,0.7651,23,3,1500.0,600.0,1,1,1,1,99,81,EXTREME,1
16710.02,11.14,1,0,0.6809,18,4,1500.0,600.0,1,1,1,1,95,77,EXTREME,1
71349.35,5.95,1,0,0.2164,4,4,12000.0,4800.0,0,1,1,0,20,63,SUSPICIOUS,1
1534.08,1.02,0,20,0.2109,22,2,1500.0,600.0,0,0,0,0,13,7,NORMAL,0
5330.25,0.67,0,15,0.0784,18,3,8000.0,3200.0,0,0,0,0,3,1,NORMAL,0
1917.72,0.64,0,18,0.1186,12,4,3000.0,1200.0,0,0,0,0,5,3,NORMAL,0
1389.86,0.93,0,41,0.1022,21,4,1500.0,600.0,0,0,0,0,12,4,NORMAL,0
1290.08,0.26,0,33,0.1485,11,3,5000.0,2000.0,0,0,0,0,14,7,NORMAL,0
47865.12,5.98,1,0,0.4212,2,1,8000.0,3200.0,0,0,0,0,6,1,SUSPICIOUS,1
5974.56,0.75,0,42,0.2157,12,4,8000.0,3200.0,0,0,0,0,6,3,NORMAL,0
2096.6,0.42,0,17,0.0608,9,3,5000.0,2000.0,0,0,0,0,11,13,NORMAL,0
15109.57,5.04,1,0,0.7253,18,3,3000.0,1200.0,1,1,0,0,100,90,EXTREME,1
11058.31,1.38,0,26,0.1939,15,6,8000.0,3200.0,0,0,0,0,12,9,NORMAL,0
1329.86,0.89,0,27,0.2084,14,5,1500.0,600.0,0,0,0,0,12,4,NORMAL,0
4023.04,0.8,0,29,0.112,14,4,5000.0,2000.0,0,0,0,0,13,4,NORMAL,0
4294.72,0.86,0,11,0.1954,9,3,5000.0,2000.0,0,0,0,0,3,12,NORMAL,0
58621.77,7.33,1,0,0.4693,4,1,8000.0,3200.0,1,1,0,1,99,75,EXTREME,1
8831.71,1.1,0,39,0.0749,12,4,8000.0,3200.0,0,0,0,0,5,1,NORMAL,0
64570.9,5.38,0,3,0.3471,3,2,12000.0,4800.0,0,0,1,0,20,1,SUSPICIOUS,1
5798.9,0.48,0,29,0.2024,18,2,12000.0,4800.0,0,0,0,0,3,0,NORMAL,0
26652.36,3.33,1,0,0.3146,4,4,8000.0,3200.0,0,0,0,0,9,40,SUSPICIOUS,1
2369.84,0.79,0,10,0.2265,20,0,3000.0,1200.0,0,0,0,0,5,4,NORMAL,0
9228.21,3.08,1,0,0.3655,2,3,3000.0,1200.0,0,1,0,1,5,60,SUSPICIOUS,0
8662.02,1.08,0,26,0.2367,21,1,8000.0,3200.0,0,0,0,0,5,9,NORMAL,0
6495.73,0.81,0,3,0.1535,14,0,8000.0,3200.0,0,0,0,0,2,6,NORMAL,0
2737.44,0.91,0,23,0.1807,14,5,3000.0,1200.0,0,0,1,0,15,11,NORMAL,0
8207.8,5.47,1,0,0.2591,4,0,1500.0,600.0,0,1,1,0,7,80,SUSPICIOUS,1
4275.34,0.86,0,37,0.0847,22,4,5000.0,2000.0,0,0,1,0,7,15,NORMAL,0
61145.64,5.1,1,0,0.4169,23,1,12000.0,4800.0,0,0,0,0,9,12,SUSPICIOUS,1
1400.83,0.47,1,0,0.0598,12,0,3000.0,1200.0,0,0,0,0,3,10,NORMAL,0
5163.49,1.03,1,0,0.2153,20,4,5000.0,2000.0,0,0,0,0,9,13,NORMAL,0
80071.16,10.01,1,0,0.7434,2,3,8000.0,3200.0,1,1,1,0,97,94,EXTREME,1
15018.71,5.01,1,0,0.3393,19,2,3000.0,1200.0,0,0,0,0,42,1,SUSPICIOUS,1
4785.13,0.96,0,11,0.1226,18,6,5000.0,2000.0,0,0,0,0,1,5,NORMAL,0
1401.45,0.93,0,26,0.1549,8,6,1500.0,600.0,0,0,0,0,14,15,NORMAL,0
15000.0,5.0,1,0,0.9581,5,3,3000.0,1200.0,1,1,0,1,83,86,EXTREME,1
9076.02,3.03,1,0,0.4771,19,5,3000.0,1200.0,1,1,0,0,61,58,SUSPICIOUS,1
5552.78,0.69,1,0,0.0849,20,0,8000.0,3200.0,0,0,0,0,2,15,NORMAL,0
